Serial Number,Basin of origin,Name,Date,Time,Latitude,Longitude,CI No,Estimated Central Pressure (hPa),Maximum Sustained Surface Wind (kt),Pressure_drop_(hPa),Grade,outermost_closed_isobar_(hPa),diameter_size_of_outermost_closed_isobar,Year,Unnamed: 15,Unnamed: 16
11.0,BOB,,2006-09-28 00:00:00,1500,18.5,88,1.5,1002, 25,4,D,    ,,2006,,
11.0,BOB,,2006-09-28 00:00:00,1800,18.5,87.5,1.5,1002, 25,4,D,    ,,2006,,
11.0,BOB,,2006-09-28 00:00:00,2100,19.0,87,1.5,1002, 25,4,D,    ,,2006,,
11.0,BOB,,2006-09-29 00:00:00,0,19.0,86.5,1.5,1002, 25,4,D,    ,,2006,,
11.0,BOB,,2006-09-29 00:00:00,300,19.0,86,1.5,1002, 25,4,D,    ,,2006,,
11.0,BOB,,2006-09-29 00:00:00,600,19.0,85.5,1.5,1002, 25,4,D,    ,,2006,,
11.0,BOB,,2006-09-29 00:00:00,900,19.0,85,1.5,1002, 25,4,D,    ,,2006,,
11.0,BOB,,2006-09-29 00:00:00,1200,19.0,84.5,-,1002, 25,4,D,    ,,2006,,
11.0,BOB,,2006-09-29 00:00:00,1500,19.0,84.5,-,1002, 25,4,D,    ,,2006,,
11.0,BOB,,2006-09-29 00:00:00,1800,19.0,84.5,-,1002, 25,4,D,    ,,2006,,
11.0,BOB,,2006-09-29 00:00:00,2100,19.0,84,-,1002, 25,4,D,    ,,2006,,
11.0,BOB,,2006-09-30 00:00:00,0,19.5,83.5,-,1002, 25,4,D,    ,,2006,,
12.0,BOB,OGNI,2006-10-29 00:00:00,0,14.0,80.5,1.5,1002, 25,4,D,    ,,2006,,
12.0,BOB,OGNI,2006-10-29 00:00:00,300,14.5,80.5,1.5,1002, 25,4,D,    ,,2006,,
12.0,BOB,OGNI,2006-10-29 00:00:00,600,14.5,80.5,1.5,1002, 25,4,D,    ,,2006,,
12.0,BOB,OGNI,2006-10-29 00:00:00,900,15.0,80.5,2.0,1000, 30, 5,DD,    ,,2006,,
12.0,BOB,OGNI,2006-10-29 00:00:00,1200,15.0,80.5,2.5, 998, 35, 6,CS,    ,,2006,,
12.0,BOB,OGNI,2006-10-29 00:00:00,1500,15.0,80.5,2.5, 998, 35, 6,CS,    ,,2006,,
12.0,BOB,OGNI,2006-10-29 00:00:00,1800,15.5,80.5,2.5, 998, 35, 6,CS,    ,,2006,,
12.0,BOB,OGNI,2006-10-29 00:00:00,2100,15.5,80.5,2.5, 998, 35,6,CS,    ,,2006,,
12.0,BOB,OGNI,2006-10-30 00:00:00,0,15.5,80.5,2.5, 998, 35, 6,CS,    ,,2006,,
12.0,BOB,OGNI,2006-10-30 00:00:00,300,15.6,80.3,2.5,1000, 35, 6,CS,    ,,2006,,
12.0,BOB,OGNI,2006-10-30 00:00:00,600,15.7,80.3,2.0,1002, 30,5,DD,    ,,2006,,
12.0,BOB,OGNI,2006-10-30 00:00:00,900,15.8,80.3,-,1004, 25,4,D,    ,,2006,,
1.0,BOB,,2007-05-03 00:00:00,1200,13.5,93,1.5,998,25,4,D,,,2007,,
1.0,BOB,,2007-05-03 00:00:00,1500,13.5,93,1.5,998,25,4,D,,,2007,,
1.0,BOB,,2007-05-03 00:00:00,1800,13.5,93.5,1.5,998,25,4,D,,,2007,,
1.0,BOB,,2007-05-03 00:00:00,2100,14,93.5,1.5,1000,25,4,D,,,2007,,
1.0,BOB,,2007-05-04 00:00:00,0,14,93.5,1.5,1000,25,4,D,,,2007,,
1.0,BOB,,2007-05-04 00:00:00,300,14.5,93.5,1.5,998,25,4,D,,,2007,,
1.0,BOB,,2007-05-04 00:00:00,600,15,93.5,1.5,998,25,4,D,,,2007,,
1.0,BOB,,2007-05-04 00:00:00,900,15,93.5,1.5,998,25,4,D,,,2007,,
1.0,BOB,,2007-05-04 00:00:00,1200,15.5,93.5,1.5,998,25,4,D,,,2007,,
1.0,BOB,,2007-05-04 00:00:00,1500,15.5,93.5,1.5,998,25,4,D,,,2007,,
1.0,BOB,,2007-05-04 00:00:00,1800,15.5,93.5,1.5,998,25,4,D,,,2007,,
1.0,BOB,,2007-05-04 00:00:00,2100,16,94,1.5,1000,25,4,D,,,2007,,
2.0,BOB,AKASH,2007-05-13 00:00:00,300,15,90.5,1.5,998,25,4,D,,,2007,,
2.0,BOB,AKASH,2007-05-13 00:00:00,600,15,90.5,1.5,998,25,4,D,,,2007,,
2.0,BOB,AKASH,2007-05-13 00:00:00,900,15,90.5,1.5,996,25,4,D,,,2007,,
2.0,BOB,AKASH,2007-05-13 00:00:00,1200,15.5,90.5,1.5,996,25,4,D,,,2007,,
2.0,BOB,AKASH,2007-05-13 00:00:00,1500,15.5,90.5,1.5,996,25,4,D,,,2007,,
2.0,BOB,AKASH,2007-05-13 00:00:00,1800,15.5,90.5,1.5,996,25,4,D,,,2007,,
2.0,BOB,AKASH,2007-05-13 00:00:00,2100,16,90.5,2,994,30,6,DD,,,2007,,
2.0,BOB,AKASH,2007-05-14 00:00:00,0,16,90.5,2,994,30,6,DD,,,2007,,
2.0,BOB,AKASH,2007-05-14 00:00:00,300,16.5,91,2.5,990,35,8,CS,,,2007,,
2.0,BOB,AKASH,2007-05-14 00:00:00,600,17,91,3,988,45,10,CS,,,2007,,
2.0,BOB,AKASH,2007-05-14 00:00:00,900,18,91.5,3,988,45,10,CS,,,2007,,
2.0,BOB,AKASH,2007-05-14 00:00:00,1200,19,91.5,3,988,45,10,CS,,,2007,,
2.0,BOB,AKASH,2007-05-14 00:00:00,1500,19.5,91.5,3,988,45,10,CS,,,2007,,
2.0,BOB,AKASH,2007-05-14 00:00:00,1800,20,92,3,988,45,10,CS,,,2007,,
2.0,BOB,AKASH,2007-05-14 00:00:00,2100,21,92,3,988,45,10,CS,,,2007,,
3.0,ARB,GONU,2007-06-01 00:00:00,1800,15,68,1.5,1002,25,4,D,,,2007,,
3.0,ARB,GONU,2007-06-01 00:00:00,2100,15,68,1.5,1002,25,4,D,,,2007,,
3.0,ARB,GONU,2007-06-02 00:00:00,0,15,68,1.5,1002,25,4,D,,,2007,,
3.0,ARB,GONU,2007-06-02 00:00:00,300,15,67.5,2,1000,30,5,DD,,,2007,,
3.0,ARB,GONU,2007-06-02 00:00:00,900,15,67,2.5,998,35,8,CS,,,2007,,
3.0,ARB,GONU,2007-06-02 00:00:00,1200,15,67,3,992,45,10,CS,,,2007,,
3.0,ARB,GONU,2007-06-02 00:00:00,1500,15,67,3,992,45,10,CS,,,2007,,
3.0,ARB,GONU,2007-06-02 00:00:00,1800,15,67,3,992,45,10,CS,,,2007,,
3.0,ARB,GONU,2007-06-02 00:00:00,2100,15,66.5,3,992,45,10,CS,,,2007,,
3.0,ARB,GONU,2007-06-03 00:00:00,0,15.5,66.5,3.5,988,55,16,SCS,,,2007,,
3.0,ARB,GONU,2007-06-03 00:00:00,300,15.5,66.5,3.5,988,55,16,SCS,,,2007,,
3.0,ARB,GONU,2007-06-03 00:00:00,600,16,66.5,3.5,988,55,16,SCS,,,2007,,
3.0,ARB,GONU,2007-06-03 00:00:00,900,16.5,66.5,3.5,988,55,16,SCS,,,2007,,
3.0,ARB,GONU,2007-06-03 00:00:00,1200,17.5,66.5,3.5,988,55,16,SCS,,,2007,,
3.0,ARB,GONU,2007-06-03 00:00:00,1500,17.5,66.5,3.5,988,55,16,SCS,,,2007,,
3.0,ARB,GONU,2007-06-03 00:00:00,1800,18,66,4,980,65,22,VSCS,,,2007,,
3.0,ARB,GONU,2007-06-03 00:00:00,2100,18,66,4,980,65,22,VSCS,,,2007,,
3.0,ARB,GONU,2007-06-04 00:00:00,0,18.5,65,4.5,974,77,30,VSCS,,,2007,,
3.0,ARB,GONU,2007-06-04 00:00:00,300,18.5,65,5,960,90,40,ESCS,,,2007,,
3.0,ARB,GONU,2007-06-04 00:00:00,600,19,64.5,5.5,952,102,52,ESCS,,,2007,,
3.0,ARB,GONU,2007-06-04 00:00:00,900,19.5,64.52,6,934,115,66,ESCS,,,2007,,
3.0,ARB,GONU,2007-06-04 00:00:00,1200,20,64,6,934,115,66,ESCS,,,2007,,
3.0,ARB,GONU,2007-06-04 00:00:00,1500,20,64,6.5,920,127,80,SUCS,,,2007,,
3.0,ARB,GONU,2007-06-04 00:00:00,1800,20.5,63.5,6.5,920,127,80,SUCS,,,2007,,
3.0,ARB,GONU,2007-06-04 00:00:00,2100,20.5,63.5,6,935,115,66,ESCS,,,2007,,
3.0,ARB,GONU,2007-06-05 00:00:00,0,20.5,63,6,936,115,66,ESCS,,,2007,,
3.0,ARB,GONU,2007-06-05 00:00:00,300,21,62,6,936,115,66,ESCS,,,2007,,
3.0,ARB,GONU,2007-06-05 00:00:00,600,21.5,61.5,5.5,950,102,52,ESCS,,,2007,,
3.0,ARB,GONU,2007-06-05 00:00:00,900,21.5,61,5.5,950,102,52,ESCS,,,2007,,
3.0,ARB,GONU,2007-06-05 00:00:00,1200,21.5,61,5,960,90,40,ESCS,,,2007,,
3.0,ARB,GONU,2007-06-05 00:00:00,1500,22,61,4.5,970,77,30,VSCS,,,2007,,
3.0,ARB,GONU,2007-06-05 00:00:00,1800,22,60.5,4.5,970,77,30,VSCS,,,2007,,
3.0,ARB,GONU,2007-06-05 00:00:00,2100,22.5,60.5,4.5,970,77,30,VSCS,,,2007,,
3.0,ARB,GONU,2007-06-06 00:00:00,0,22.5,59.5,4.5,970,77,30,VSCS,,,2007,,
3.0,ARB,GONU,2007-06-06 00:00:00,300,23,59,4.5,970,77,30,VSCS,,,2007,,
3.0,ARB,GONU,2007-06-06 00:00:00,600,23.5,59.5,4.5,970,77,30,VSCS,,,2007,,
3.0,ARB,GONU,2007-06-06 00:00:00,900,23.5,59.5,4.5,970,77,30,VSCS,,,2007,,
3.0,ARB,GONU,2007-06-06 00:00:00,1200,24,59,4.5,970,77,30,VSCS,,,2007,,
3.0,ARB,GONU,2007-06-06 00:00:00,1500,24,59,4.5,970,77,30,VSCS,,,2007,,
3.0,ARB,GONU,2007-06-06 00:00:00,1800,24.5,59,4,978,65,22,VSCS,,,2007,,
3.0,ARB,GONU,2007-06-06 00:00:00,2100,25,59,3.5,984,55,16,SCS,,,2007,,
3.0,ARB,GONU,2007-06-07 00:00:00,0,25,59,3,988,45,10,CS,,,2007,,
3.0,ARB,GONU,2007-06-07 00:00:00,300,25.5,58.5,3,988,45,10,CS,,,2007,,
4.0,BOB,,2007-06-21 00:00:00,300,15.5,86,1.5,994,25,4,D,,,2007,,
4.0,BOB,,2007-06-21 00:00:00,600,15.5,85,1.5,992,25,4,D,,,2007,,
4.0,BOB,,2007-06-21 00:00:00,900,16,84.5,1.5,990,25,4,D,,,2007,,
4.0,BOB,,2007-06-21 00:00:00,1200,16,84,2,988,30,5,DD,,,2007,,
4.0,BOB,,2007-06-21 00:00:00,1500,16,83.5,2,988,30,5,DD,,,2007,,
4.0,BOB,,2007-06-21 00:00:00,1800,16,83,2,988,30,5,DD,,,2007,,
4.0,BOB,,2007-06-21 00:00:00,2100,16.5,82.5,2,988,30,5,DD,,,2007,,
4.0,BOB,,2007-06-22 00:00:00,0,16.5,82,2,988,30,5,DD,,,2007,,
4.0,BOB,,2007-06-22 00:00:00,300,16.5,81,-,990,30,5,DD,,,2007,,
4.0,BOB,,2007-06-22 00:00:00,600,16.5,80,-,990,30,5,DD,,,2007,,
4.0,BOB,,2007-06-22 00:00:00,900,16.5,79,-,988,30,5,DD,,,2007,,
4.0,BOB,,2007-06-22 00:00:00,1200,17,78.5,-,988,30,5,DD,,,2007,,
4.0,BOB,,2007-06-22 00:00:00,1500,17,78,-,990,30,5,DD,,,2007,,
4.0,BOB,,2007-06-22 00:00:00,1800,17,77.5,-,992,30,5,DD,,,2007,,
4.0,BOB,,2007-06-22 00:00:00,2100,17.5,77,-,992,30,5,DD,,,2007,,
4.0,BOB,,2007-06-23 00:00:00,0,17.5,77,-,992,30,5,DD,,,2007,,
4.0,BOB,,2007-06-23 00:00:00,300,18,76,-,992,25,4,D,,,2007,,
4.0,BOB,,2007-06-23 00:00:00,600,18.5,75,-,990,25,4,D,,,2007,,
4.0,BOB,,2007-06-23 00:00:00,900,19,74,-,990,25,4,D,,,2007,,
5.0,ARB,YEMYIN,2007-06-25 00:00:00,300,23.5,67.5,1.5,992,25,4,D,,,2007,,
5.0,ARB,YEMYIN,2007-06-25 00:00:00,600,23.5,67.5,1.5,992,25,4,D,,,2007,,
5.0,ARB,YEMYIN,2007-06-25 00:00:00,900,23.5,67,1.5,990,25,4,D,,,2007,,
5.0,ARB,YEMYIN,2007-06-25 00:00:00,1200,23.5,66.5,2,988,30,5,DD,,,2007,,
5.0,ARB,YEMYIN,2007-06-25 00:00:00,1500,23.5,66.5,2,988,30,5,DD,,,2007,,
5.0,ARB,YEMYIN,2007-06-25 00:00:00,1800,23.5,66,2,988,30,5,DD,,,2007,,
5.0,ARB,YEMYIN,2007-06-25 00:00:00,2100,23.5,66,2.5,986,35,6,CS,,,2007,,
5.0,ARB,YEMYIN,2007-06-26 00:00:00,0,24,65,2.5,988,35,6,CS,,,2007,,
6.0,BOB,,2007-06-28 00:00:00,0,18.5,87,1.5,988,25,4,D,,,2007,,
6.0,BOB,,2007-06-28 00:00:00,300,18.5,87,2,986,30,5,DD,,,2007,,
6.0,BOB,,2007-06-28 00:00:00,600,18.5,87,2,986,30,5,DD,,,2007,,
6.0,BOB,,2007-06-28 00:00:00,900,19,86.5,2,986,30,5,DD,,,2007,,
6.0,BOB,,2007-06-28 00:00:00,1200,19,86,2,986,30,5,DD,,,2007,,
6.0,BOB,,2007-06-28 00:00:00,1500,19,86,2,986,30,5,DD,,,2007,,
6.0,BOB,,2007-06-28 00:00:00,1800,19,86,2,986,30,5,DD,,,2007,,
6.0,BOB,,2007-06-28 00:00:00,2100,19.5,86,2,986,30,5,DD,,,2007,,
6.0,BOB,,2007-06-29 00:00:00,0,19.5,86,2,986,30,5,DD,,,2007,,
6.0,BOB,,2007-06-29 00:00:00,300,20,86,-,988,30,5,DD,Over land,,2007,,
6.0,BOB,,2007-06-29 00:00:00,600,20.5,85.5,-,988,30,5,DD,,,2007,,
6.0,BOB,,2007-06-29 00:00:00,900,20.5,85,-,988,30,5,DD,,,2007,,
6.0,BOB,,2007-06-29 00:00:00,1200,20.5,84.5,-,988,30,5,DD,,,2007,,
6.0,BOB,,2007-06-29 00:00:00,1500,20.5,84,-,988,30,5,DD,,,2007,,
6.0,BOB,,2007-06-29 00:00:00,1800,20.5,83,-,988,30,5,DD,,,2007,,
6.0,BOB,,2007-06-29 00:00:00,2100,21,82,-,990,30,5,DD,,,2007,,
6.0,BOB,,2007-06-30 00:00:00,0,21.5,81.5,-,990,30,5,DD,,,2007,,
6.0,BOB,,2007-06-30 00:00:00,300,22,81,-,992,25,4,D,,,2007,,
6.0,BOB,,2007-06-30 00:00:00,600,22,81,-,992,25,4,D,,,2007,,
6.0,BOB,,2007-06-30 00:00:00,900,22.5,81,-,992,25,4,D,,,2007,,
6.0,BOB,,2007-06-30 00:00:00,1200,22.5,80.5,-,992,25,4,D,,,2007,,
7.0,BOB,,2007-07-04 00:00:00,300,22,89.5,1.5,990,25,4,D,,,2007,,
7.0,BOB,,2007-07-04 00:00:00,600,22,89.5,1.5,990,25,4,D,,,2007,,
7.0,BOB,,2007-07-04 00:00:00,900,22,89.5,1.5,992,25,4,D,,,2007,,
7.0,BOB,,2007-07-04 00:00:00,1200,23,89.5,-,990,25,4,D,,,2007,,
7.0,BOB,,2007-07-04 00:00:00,1500,23,89.5,-,992,25,4,D,,,2007,,
7.0,BOB,,2007-07-04 00:00:00,1800,23,89.5,-,990,25,4,D,,,2007,,
7.0,BOB,,2007-07-04 00:00:00,2100,23,89.5,-,992,25,4,D,,,2007,,
7.0,BOB,,2007-05-07 00:00:00,0,23,89.5,-,992,25,4,D,,,2007,,
7.0,BOB,,2007-05-07 00:00:00,300,23,88,-,992,25,4,D,,,2007,,
7.0,BOB,,2007-05-07 00:00:00,600,23,88,-,988,25,4,D,,,2007,,
7.0,BOB,,2007-05-07 00:00:00,900,23,88,-,988,25,4,D,,,2007,,
7.0,BOB,,2007-05-07 00:00:00,1200,23,88,-,988,30,5,DD,,,2007,,
7.0,BOB,,2007-05-07 00:00:00,1500,23,88,-,988,30,5,DD,,,2007,,
7.0,BOB,,2007-05-07 00:00:00,1800,23,88,-,988,30,5,DD,,,2007,,
7.0,BOB,,2007-05-07 00:00:00,2100,23,88,-,988,30,5,DD,,,2007,,
7.0,BOB,,2007-06-07 00:00:00,0,23,88,-,988,30,5,DD,,,2007,,
7.0,BOB,,2007-06-07 00:00:00,300,23,87,-,988,30,5,DD,,,2007,,
7.0,BOB,,2007-06-07 00:00:00,600,23,87,-,988,30,5,DD,,,2007,,
7.0,BOB,,2007-06-07 00:00:00,900,23,87,-,988,30,5,DD,,,2007,,
7.0,BOB,,2007-06-07 00:00:00,1200,23,86,-,988,30,5,DD,,,2007,,
7.0,BOB,,2007-06-07 00:00:00,1500,23,86,-,988,30,5,DD,,,2007,,
7.0,BOB,,2007-06-07 00:00:00,1800,23,86,-,988,30,5,DD,,,2007,,
7.0,BOB,,2007-06-07 00:00:00,2100,23,86,-,988,30,5,DD,,,2007,,
7.0,BOB,,2007-07-07 00:00:00,0,23,86,-,988,30,5,DD,,,2007,,
7.0,BOB,,2007-07-07 00:00:00,300,23.5,83.5,-,990,25,4,D,,,2007,,
7.0,BOB,,2007-07-07 00:00:00,600,23.5,83.5,-,990,25,4,D,,,2007,,
7.0,BOB,,2007-07-07 00:00:00,900,23.5,83.5,-,990,25,4,D,,,2007,,
7.0,BOB,,2007-07-07 00:00:00,1200,23.5,82,-,990,25,4,D,,,2007,,
7.0,BOB,,2007-07-07 00:00:00,1500,23.5,82,-,990,25,4,D,,,2007,,
7.0,BOB,,2007-07-07 00:00:00,1800,23.5,82,-,990,25,4,D,,,2007,,
7.0,BOB,,2007-07-07 00:00:00,2100,23.5,82,-,990,25,4,D,,,2007,,
7.0,BOB,,2007-08-07 00:00:00,0,23.5,82,-,990,25,4,D,,,2007,,
7.0,BOB,,2007-08-07 00:00:00,300,23.5,79,-,990,25,4,D,,,2007,,
7.0,BOB,,2007-08-07 00:00:00,600,23.5,79,-,990,25,4,D,,,2007,,
7.0,BOB,,2007-08-07 00:00:00,900,23.5,79,-,990,25,4,D,,,2007,,
7.0,BOB,,2007-08-07 00:00:00,1200,24,78,-,990,25,4,D,,,2007,,
7.0,BOB,,2007-08-07 00:00:00,1500,24,78,-,990,25,4,D,,,2007,,
7.0,BOB,,2007-08-07 00:00:00,1800,24,78,-,990,25,4,D,,,2007,,
7.0,BOB,,2007-08-07 00:00:00,2100,24,78,-,990,25,4,D,,,2007,,
7.0,BOB,,2007-09-07 00:00:00,0,24,78,-,990,25,4,D,,,2007,,
7.0,BOB,,2007-09-07 00:00:00,300,25,78,-,990,25,4,D,,,2007,,
7.0,BOB,,2007-09-07 00:00:00,600,25,78,-,990,25,4,D,,,2007,,
7.0,BOB,,2007-09-07 00:00:00,900,25,78,-,990,25,4,D,,,2007,,
8.0,BOB,,2007-05-08 00:00:00,0,20,88.5,1.5,992,25,4,D,,,2007,,
8.0,BOB,,2007-05-08 00:00:00,300,20,88.5,1.5,992,25,4,D,,,2007,,
8.0,BOB,,2007-05-08 00:00:00,600,20,88.5,1.5,992,25,4,D,,,2007,,
8.0,BOB,,2007-05-08 00:00:00,900,20,88.5,1.5,990,25,4,D,,,2007,,
8.0,BOB,,2007-05-08 00:00:00,1200,20,88,1.5,990,25,4,D,,,2007,,
8.0,BOB,,2007-05-08 00:00:00,1500,20,88.5,1.5,990,25,4,D,,,2007,,
8.0,BOB,,2007-05-08 00:00:00,1800,20,87.5,2,988,30,5,DD,,,2007,,
8.0,BOB,,2007-05-08 00:00:00,2100,20.5,87.5,2,984,30,5,DD,,,2007,,
8.0,BOB,,2007-06-08 00:00:00,0,20.5,87,2,988,30,5,DD,,,2007,,
8.0,BOB,,2007-06-08 00:00:00,300,20.5,86,-,990,30,5,DD,,,2007,,
8.0,BOB,,2007-06-08 00:00:00,600,20.5,85,-,992,30,5,DD,,,2007,,
8.0,BOB,,2007-06-08 00:00:00,900,20.5,84.5,-,990,30,5,DD,,,2007,,
8.0,BOB,,2007-06-08 00:00:00,1200,20.5,84.5,-,990,30,5,DD,,,2007,,
8.0,BOB,,2007-06-08 00:00:00,1500,20.5,84.5,-,992,30,5,DD,,,2007,,
8.0,BOB,,2007-06-08 00:00:00,1800,20.5,84,-,992,30,5,DD,,,2007,,
8.0,BOB,,2007-06-08 00:00:00,2100,20.5,83,-,990,30,5,DD,,,2007,,
8.0,BOB,,2007-07-08 00:00:00,0,21,82.5,-,990,30,5,DD,,,2007,,
8.0,BOB,,2007-07-08 00:00:00,300,21,82,-,992,25,4,D,,,2007,,
8.0,BOB,,2007-07-08 00:00:00,600,22,81,-,992,25,4,D,,,2007,,
8.0,BOB,,2007-07-08 00:00:00,900,22.5,80.5,-,992,25,4,D,,,2007,,
11.0,ARB,,2007-10-27 00:00:00,1800,10.5,66.5,1.5,1006,25,4,D,,,2007,,
11.0,ARB,,2007-10-27 00:00:00,2100,10.5,66.5,1.5,1006,25,4,D,,,2007,,
11.0,ARB,,2007-10-28 00:00:00,0,10.5,66.5,1.5,1006,25,4,D,,,2007,,
11.0,ARB,,2007-10-28 00:00:00,300,10.5,66.5,2,1004,30,5,DD,,,2007,,
11.0,ARB,,2007-10-28 00:00:00,900,11.5,66,2,1004,30,5,DD,,,2007,,
11.0,ARB,,2007-10-28 00:00:00,1200,11.5,66,2,1004,30,5,DD,,,2007,,
11.0,ARB,,2007-10-28 00:00:00,1500,11.5,66,2,1004,30,5,DD,,,2007,,
11.0,ARB,,2007-10-28 00:00:00,1800,11.5,66,2,1004,30,5,DD,,,2007,,
11.0,ARB,,2007-10-28 00:00:00,2100,11.5,66,2,1004,30,5,DD,,,2007,,
11.0,ARB,,2007-10-29 00:00:00,0,11.5,65.5,2,1004,30,5,DD,,,2007,,
11.0,ARB,,2007-10-29 00:00:00,300,11.5,65.5,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-10-29 00:00:00,600,11.5,65.5,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-10-29 00:00:00,900,11.5,65.5,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-10-29 00:00:00,1200,11.5,65.5,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-10-29 00:00:00,1500,11.5,65.5,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-10-29 00:00:00,1800,11.5,65.5,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-10-29 00:00:00,2100,11.5,65.5,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-10-30 00:00:00,0,11.5,65.5,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-10-30 00:00:00,300,11.5,65.5,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-10-30 00:00:00,600,11.5,65.5,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-10-30 00:00:00,900,11.5,65.5,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-10-30 00:00:00,1200,11.5,65,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-10-30 00:00:00,1500,11.5,64.5,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-10-30 00:00:00,1800,11.5,64.5,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-10-30 00:00:00,2100,11.5,64.5,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-10-31 00:00:00,0,11.5,64.5,2,1000,30,5,DD,,,2007,,
11.0,ARB,,2007-10-31 00:00:00,300,11.5,64,2,1000,30,5,DD,,,2007,,
11.0,ARB,,2007-10-31 00:00:00,600,11.5,64,2,1000,30,5,DD,,,2007,,
11.0,ARB,,2007-10-31 00:00:00,900,11.5,63.5,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-10-31 00:00:00,1200,12,63,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-10-31 00:00:00,1500,12,63,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-10-31 00:00:00,1800,12.5,62.5,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-10-31 00:00:00,2100,12,62,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-01-11 00:00:00,0,13.5,61.5,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-01-11 00:00:00,300,14,60.5,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-01-11 00:00:00,600,14,60,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-01-11 00:00:00,900,14,59.5,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-01-11 00:00:00,1200,14.5,58.5,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-01-11 00:00:00,1500,14.5,58,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-01-11 00:00:00,1800,14.5,57.5,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-01-11 00:00:00,2100,14.5,57,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-02-11 00:00:00,0,14.5,57,2,1002,30,5,DD,,,2007,,
11.0,ARB,,2007-02-11 00:00:00,300,14.5,56.5,1.5,1004,25,4,D,,,2007,,
11.0,ARB,,2007-02-11 00:00:00,600,14.5,56.5,1.5,1004,25,4,D,,,2007,,
11.0,ARB,,2007-02-11 00:00:00,900,15,56,1.5,1004,25,4,D,,,2007,,
9.0,BOB,SIDR,2007-11-11 00:00:00,900,10,92,1.5,1004,25,4,D,,,2007,,
9.0,BOB,SIDR,2007-11-11 00:00:00,1200,10,92,1.5,1004,25,4,D,,,2007,,
9.0,BOB,SIDR,2007-11-11 00:00:00,1500,10,92,1.5,1004,25,4,D,,,2007,,
9.0,BOB,SIDR,2007-11-11 00:00:00,1800,10.5,91.5,2,1002,30,5,DD,,,2007,,
9.0,BOB,SIDR,2007-11-11 00:00:00,2100,10.5,91.5,2,1002,30,5,DD,,,2007,,
9.0,BOB,SIDR,2007-12-11 00:00:00,0,10.5,91.5,2,1002,30,5,DD,,,2007,,
9.0,BOB,SIDR,2007-12-11 00:00:00,300,10.5,91,2.5,1002,35,6,CS,,,2007,,
9.0,BOB,SIDR,2007-12-11 00:00:00,600,11,90.5,3,998,40,10,CS,,,2007,,
9.0,BOB,SIDR,2007-12-11 00:00:00,900,11,90.5,3,996,45,12,CS,,,2007,,
9.0,BOB,SIDR,2007-12-11 00:00:00,1200,11.5,90,3.5,992,55,16,SCS,,,2007,,
9.0,BOB,SIDR,2007-12-11 00:00:00,1500,11.5,90,3.5,992,55,16,SCS,,,2007,,
9.0,BOB,SIDR,2007-12-11 00:00:00,1800,11.5,90,4,986,65,20,VSCS,,,2007,,
9.0,BOB,SIDR,2007-12-11 00:00:00,2100,11.5,90,4.5,980,80,29,VSCS,,,2007,,
9.0,BOB,SIDR,2007-11-13 00:00:00,0,12,89.5,5,968,90,40,ESCS,,,2007,,
9.0,BOB,SIDR,2007-11-13 00:00:00,300,12,89.5,5,968,90,40,ESCS,,,2007,,
9.0,BOB,SIDR,2007-11-13 00:00:00,600,12,89.5,5,968,90,40,ESCS,,,2007,,
9.0,BOB,SIDR,2007-11-13 00:00:00,900,13,89.5,5,964,90,40,ESCS,,,2007,,
9.0,BOB,SIDR,2007-11-13 00:00:00,1200,13,89.5,5,964,90,40,ESCS,,,2007,,
9.0,BOB,SIDR,2007-11-13 00:00:00,1500,13,89.5,5,964,90,40,ESCS,,,2007,,
9.0,BOB,SIDR,2007-11-13 00:00:00,1800,13.5,89.5,5,964,90,40,ESCS,,,2007,,
